Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption,Month
2017-12-06 23:20:00,8.63,74.6,0.081,0.062,0.134,29304.94297,12
2017-12-06 23:30:00,8.06,77.9,0.082,0.073,0.134,28422.81369,12
2017-12-06 23:40:00,8.05,78.3,0.083,0.077,0.159,27850.95057,12
2017-12-06 23:50:00,8.22,78.2,0.085,0.062,0.137,27260.8365,12
2017-12-07 00:00:00,8.22,77.2,0.084,0.081,0.163,26476.04563,12
2017-12-07 00:10:00,7.9,78.4,0.083,0.091,0.126,25861.59696,12
2017-12-07 00:20:00,7.56,79.6,0.081,0.084,0.145,25253.23194,12
2017-12-07 00:30:00,7.39,80.4,0.082,0.07,0.174,24876.04563,12
2017-12-07 00:40:00,7.4,80.9,0.082,0.077,0.134,24438.02281,12
2017-12-07 00:50:00,7.5,80.8,0.085,0.066,0.141,24091.25475,12
2017-12-07 01:00:00,7.41,80.7,0.084,0.059,0.156,23415.96958,12
2017-12-07 01:10:00,7.33,81.0,0.086,0.059,0.122,23257.79468,12
2017-12-07 01:20:00,7.35,81.1,0.085,0.077,0.156,22947.52852,12
2017-12-07 01:30:00,7.23,80.9,0.084,0.055,0.13,22728.51711,12
2017-12-07 01:40:00,7.09,81.2,0.083,0.07,0.126,22473.0038,12
2017-12-07 01:50:00,6.9,81.7,0.084,0.062,0.119,22187.07224,12
2017-12-07 02:00:00,6.767,82.2,0.08,0.081,0.13,22083.65019,12
2017-12-07 02:10:00,6.737,82.6,0.083,0.077,0.104,21785.55133,12
2017-12-07 02:20:00,6.675,82.6,0.082,0.081,0.126,21298.85932,12
2017-12-07 02:30:00,6.386,83.2,0.081,0.048,0.163,20599.23954,12
2017-12-07 02:40:00,6.244,83.6,0.084,0.099,0.13,20678.327,12
2017-12-07 02:50:00,6.235,84.0,0.082,0.077,0.174,21000.76046,12
2017-12-07 03:00:00,6.241,84.1,0.083,0.066,0.152,20879.08745,12
2017-12-07 03:10:00,6.209,83.8,0.085,0.051,0.159,20842.58555,12
2017-12-07 03:20:00,6.121,83.9,0.086,0.084,0.126,20921.673,12
2017-12-07 03:30:00,5.984,84.3,0.081,0.073,0.126,20830.41825,12
2017-12-07 03:40:00,5.849,84.4,0.081,0.077,0.096,20556.65399,12
2017-12-07 03:50:00,5.642,84.9,0.082,0.066,0.13,20848.6692,12
2017-12-07 04:00:00,5.511,85.5,0.083,0.084,0.111,20976.42586,12
2017-12-07 04:10:00,5.572,85.7,0.084,0.073,0.13,20848.6692,12
2017-12-07 04:20:00,5.699,85.8,0.086,0.051,0.13,20866.92015,12
2017-12-07 04:30:00,5.589,85.5,0.081,0.077,0.197,21092.01521,12
2017-12-07 04:40:00,5.388,85.5,0.083,0.055,0.126,20958.1749,12
2017-12-07 04:50:00,5.344,85.9,0.086,0.084,0.134,21043.34601,12
2017-12-07 05:00:00,5.258,86.0,0.083,0.037,0.134,21256.27376,12
2017-12-07 05:10:00,5.179,86.2,0.085,0.077,0.119,21292.77567,12
2017-12-07 05:20:00,5.098,86.5,0.081,0.055,0.141,21183.26996,12
2017-12-07 05:30:00,5.102,86.4,0.08,0.073,0.163,21511.78707,12
2017-12-07 05:40:00,4.915,86.7,0.082,0.066,0.148,22369.58175,12
2017-12-07 05:50:00,4.92,87.2,0.08,0.066,0.119,22485.1711,12
2017-12-07 06:00:00,5.153,87.2,0.084,0.066,0.134,22351.3308,12
2017-12-07 06:10:00,5.294,86.8,0.082,0.091,0.152,22284.41065,12
2017-12-07 06:20:00,5.157,86.2,0.086,0.066,0.145,22765.01901,12
2017-12-07 06:30:00,4.925,86.5,0.085,0.051,0.137,22844.10646,12
2017-12-07 06:40:00,4.973,86.7,0.081,0.059,0.137,22637.26236,12
2017-12-07 06:50:00,4.756,86.5,0.084,0.11,0.1,21615.20913,12
2017-12-07 07:00:00,4.562,87.3,0.083,0.077,0.122,21815.96958,12
2017-12-07 07:10:00,4.762,87.4,0.083,0.059,0.159,22120.15209,12
2017-12-07 07:20:00,4.83,86.9,0.081,0.081,0.134,22345.24715,12
2017-12-07 07:30:00,4.781,86.8,0.082,0.059,0.159,22393.91635,12
2017-12-07 07:40:00,4.581,86.8,0.085,0.099,0.148,22180.98859,12
2017-12-07 07:50:00,4.659,87.0,0.079,0.242,0.274,21992.39544,12
2017-12-07 08:00:00,4.663,86.7,0.084,1.153,1.135,22917.11027,12
2017-12-07 08:10:00,4.792,86.8,0.082,3.737,3.638,23446.38783,12
2017-12-07 08:20:00,4.601,86.4,0.085,7.72,7.58,24158.1749,12
2017-12-07 08:30:00,4.54,86.6,2.442,22.43,13.17,24444.10646,12
2017-12-07 08:40:00,4.584,86.6,1.855,57.75,19.52,25058.55513,12
2017-12-07 08:50:00,4.785,86.4,0.083,83.3,22.68,25423.57414,12
2017-12-07 09:00:00,4.832,86.3,0.085,105.2,25.36,26141.44487,12
2017-12-07 09:10:00,4.914,86.3,2.853,131.3,27.22,26816.73004,12
2017-12-07 09:20:00,5.086,86.1,4.913,157.0,28.96,27193.91635,12
2017-12-07 09:30:00,5.375,85.6,4.916,182.9,30.19,28051.71103,12
2017-12-07 09:40:00,5.736,84.5,1.274,209.3,30.43,28155.13308,12
2017-12-07 09:50:00,5.955,82.4,0.082,235.1,31.62,28684.41065,12
2017-12-07 10:00:00,6.144,81.7,0.079,260.6,32.17,28647.90875,12
2017-12-07 10:10:00,6.281,81.1,0.086,284.7,32.9,29231.93916,12
2017-12-07 10:20:00,6.541,81.3,0.084,307.6,34.04,29603.04183,12
2017-12-07 10:30:00,6.955,81.2,0.082,331.0,34.61,30028.89734,12
2017-12-07 10:40:00,7.48,80.7,0.087,352.0,34.97,30266.1597,12
2017-12-07 10:50:00,7.89,79.3,0.087,366.7,35.2,30278.327,12
2017-12-07 11:00:00,8.31,77.9,0.087,392.4,36.47,30466.92015,12
2017-12-07 11:10:00,8.91,76.3,0.085,408.6,36.61,31130.03802,12
2017-12-07 11:20:00,9.35,74.3,0.088,425.1,35.95,31184.79087,12
2017-12-07 11:30:00,9.86,70.6,0.086,439.7,36.16,31330.79848,12
2017-12-07 11:40:00,10.53,68.71,0.09,451.3,36.87,31689.73384,12
2017-12-07 11:50:00,10.89,66.28,0.09,462.2,37.72,31647.14829,12
2017-12-07 12:00:00,11.39,65.88,0.09,472.8,38.54,31282.12928,12
2017-12-07 12:10:00,11.79,64.04,0.09,481.5,39.64,31707.98479,12
2017-12-07 12:20:00,12.26,62.7,0.092,488.0,40.89,31817.49049,12
2017-12-07 12:30:00,12.77,61.1,0.091,490.0,41.85,31634.98099,12
2017-12-07 12:40:00,13.34,60.03,0.089,494.2,43.87,31744.48669,12
2017-12-07 12:50:00,13.5,60.13,0.09,496.0,45.05,31592.39544,12
2017-12-07 13:00:00,13.82,60.23,0.088,495.9,45.05,31324.71483,12
2017-12-07 13:10:00,14.25,60.57,0.089,494.6,45.52,31057.03422,12
2017-12-07 13:20:00,15.3,60.03,0.09,490.9,46.51,31002.28137,12
2017-12-07 13:30:00,15.67,57.13,0.084,484.3,47.05,31069.20152,12
2017-12-07 13:40:00,15.87,56.19,0.084,477.8,48.74,30692.01521,12
2017-12-07 13:50:00,15.57,56.76,0.083,469.9,47.91,30424.3346,12
2017-12-07 14:00:00,15.96,55.06,0.084,460.0,47.47,30789.35361,12
2017-12-07 14:10:00,16.2,54.92,0.083,450.1,47.13,30734.60076,12
2017-12-07 14:20:00,16.32,54.79,0.088,437.7,45.27,30692.01521,12
2017-12-07 14:30:00,16.3,53.72,0.084,426.8,43.99,30710.26616,12
2017-12-07 14:40:00,16.01,55.03,0.079,413.6,43.52,30880.60837,12
2017-12-07 14:50:00,16.4,54.09,0.087,396.6,43.78,30466.92015,12
2017-12-07 15:00:00,16.44,53.82,0.084,380.1,44.51,30144.48669,12
2017-12-07 15:10:00,16.46,52.85,0.086,364.3,49.07,30339.1635,12
2017-12-07 15:20:00,16.61,53.32,0.084,345.5,62.15,30296.57795,12
2017-12-07 15:30:00,16.63,53.36,0.081,327.0,91.8,30041.06464,12
2017-12-07 15:40:00,16.47,54.06,0.081,306.5,142.2,29931.55894,12
2017-12-07 15:50:00,16.37,53.59,0.083,283.6,210.8,29961.97719,12
2017-12-07 16:00:00,16.73,53.35,0.086,258.1,253.3,29925.47529,12
2017-12-07 16:10:00,17.01,52.18,0.089,234.4,257.6,29955.89354,12
2017-12-07 16:20:00,17.1,51.88,0.085,209.9,244.5,30253.9924,12
2017-12-07 16:30:00,16.98,53.29,0.09,183.4,218.7,30466.92015,12
2017-12-07 16:40:00,16.86,53.29,0.081,156.2,190.3,31105.70342,12
2017-12-07 16:50:00,16.49,54.86,0.082,134.7,166.6,31835.74144,12
2017-12-07 17:00:00,16.44,55.29,0.085,113.8,142.0,32796.95817,12
2017-12-07 17:10:00,16.36,55.99,0.082,92.3,116.5,34378.70722,12
2017-12-07 17:20:00,15.77,59.19,0.085,71.8,92.5,37469.20152,12
2017-12-07 17:30:00,14.74,62.06,0.09,53.31,69.65,39555.89354,12
2017-12-07 17:40:00,14.7,62.03,0.091,19.92,21.85,40091.25475,12
2017-12-07 17:50:00,14.04,63.13,0.092,11.03,11.24,40225.09506,12
2017-12-07 18:00:00,13.69,64.8,0.087,6.065,6.108,40030.41825,12
2017-12-07 18:10:00,13.16,66.1,0.093,2.712,2.759,40085.1711,12
2017-12-07 18:20:00,13.1,66.67,0.087,0.681,0.719,40079.08745,12
2017-12-07 18:30:00,13.92,65.13,0.081,0.044,0.108,40012.1673,12
2017-12-07 18:40:00,13.95,63.56,0.084,0.055,0.122,39981.74905,12
2017-12-07 18:50:00,13.63,64.96,0.084,0.051,0.115,39939.1635,12
2017-12-07 19:00:00,13.22,65.8,0.083,0.07,0.108,39884.41065,12
2017-12-07 19:10:00,12.61,68.2,0.081,0.051,0.122,39890.4943,12
2017-12-07 19:20:00,12.64,68.3,0.083,0.059,0.096,39422.05323,12
2017-12-07 19:30:00,13.05,65.77,0.083,0.048,0.137,39209.12548,12
2017-12-07 19:40:00,12.65,67.5,0.081,0.099,0.085,38813.68821,12
2017-12-07 19:50:00,12.51,68.03,0.083,0.055,0.108,38758.93536,12
2017-12-07 20:00:00,12.09,69.67,0.085,0.048,0.145,38625.09506,12
2017-12-07 20:10:00,11.9,70.0,0.079,0.051,0.137,39057.03422,12
2017-12-07 20:20:00,11.78,70.3,0.084,0.066,0.119,39038.78327,12
2017-12-07 20:30:00,11.71,70.9,0.081,0.073,0.111,38984.03042,12
2017-12-07 20:40:00,11.63,70.9,0.083,0.044,0.163,38771.10266,12
2017-12-07 20:50:00,11.27,71.7,0.083,0.044,0.137,38448.6692,12
2017-12-07 21:00:00,11.1,73.1,0.079,0.051,0.134,37828.13688,12
2017-12-07 21:10:00,10.86,73.5,0.085,0.073,0.156,37615.20913,12
2017-12-07 21:20:00,10.94,73.1,0.08,0.062,0.115,37256.27376,12
2017-12-07 21:30:00,10.73,74.8,0.083,0.048,0.163,36726.9962,12
2017-12-07 21:40:00,10.83,74.4,0.079,0.066,0.13,36136.88213,12
2017-12-07 21:50:00,10.75,74.4,0.082,0.084,0.137,35893.53612,12
2017-12-07 22:00:00,10.67,74.3,0.079,0.07,0.148,35157.41445,12
2017-12-07 22:10:00,10.4,74.7,0.076,0.055,0.178,34737.64259,12
2017-12-07 22:20:00,10.23,76.2,0.08,0.084,0.134,34342.20532,12
2017-12-07 22:30:00,10.11,76.6,0.08,0.033,0.159,33709.5057,12
2017-12-07 22:40:00,10.17,76.6,0.077,0.04,0.115,33003.80228,12
2017-12-07 22:50:00,10.29,75.7,0.083,0.055,0.126,32030.41825,12
2017-12-07 23:00:00,10.48,74.4,0.082,0.084,0.119,31184.79087,12
2017-12-07 23:10:00,10.35,73.0,0.08,0.07,0.111,30473.0038,12
2017-12-07 23:20:00,10.23,73.1,0.085,0.04,0.134,29651.71103,12
2017-12-07 23:30:00,10.41,72.8,0.08,0.055,0.141,28970.34221,12
2017-12-07 23:40:00,10.51,71.9,0.083,0.055,0.134,28234.22053,12
2017-12-07 23:50:00,10.51,71.2,0.082,0.059,0.167,27406.84411,12
2017-12-08 00:00:00,10.82,71.3,0.081,0.055,0.111,26768.06084,12
2017-12-08 00:10:00,11.16,69.1,0.083,0.059,0.13,26208.36502,12
2017-12-08 00:20:00,10.89,68.8,0.081,0.066,0.167,25654.75285,12
2017-12-08 00:30:00,10.69,69.0,0.079,0.044,0.13,25210.64639,12
2017-12-08 00:40:00,10.72,68.33,0.08,0.077,0.1,24748.28897,12
2017-12-08 00:50:00,10.74,68.4,0.079,0.07,0.152,24401.52091,12
2017-12-08 01:00:00,10.76,69.3,0.08,0.091,0.122,24073.0038,12
2017-12-08 01:10:00,10.46,70.9,0.08,0.048,0.137,23750.57034,12
2017-12-08 01:20:00,10.27,71.5,0.082,0.051,0.126,23403.80228,12
2017-12-08 01:30:00,9.78,74.0,0.08,0.04,0.204,23050.95057,12
2017-12-08 01:40:00,9.5,74.3,0.08,0.073,0.104,22990.11407,12
2017-12-08 01:50:00,9.59,74.4,0.081,0.037,0.148,22740.68441,12
2017-12-08 02:00:00,9.6,73.4,0.083,0.073,0.141,22430.41825,12
2017-12-08 02:10:00,9.83,72.7,0.08,0.062,0.156,22320.91255,12
2017-12-08 02:20:00,9.84,71.1,0.082,0.088,0.104,21864.63878,12
2017-12-08 02:30:00,9.78,70.6,0.086,0.084,0.122,21633.46008,12
2017-12-08 02:40:00,9.89,69.61,0.083,0.088,0.156,21493.53612,12
2017-12-08 02:50:00,9.94,68.43,0.079,0.077,0.111,21426.61597,12
2017-12-08 03:00:00,10.13,67.77,0.082,0.059,0.156,21183.26996,12
2017-12-08 03:10:00,10.29,65.9,0.082,0.062,0.111,21116.34981,12
2017-12-08 03:20:00,10.22,65.73,0.08,0.04,0.2,21073.76426,12
2017-12-08 03:30:00,10.32,64.97,0.083,0.051,0.115,20830.41825,12
2017-12-08 03:40:00,10.2,64.6,0.084,0.081,0.159,20824.3346,12
2017-12-08 03:50:00,10.26,64.49,0.082,0.029,0.119,20952.09125,12
2017-12-08 04:00:00,10.17,65.0,0.082,0.091,0.096,21092.01521,12
2017-12-08 04:10:00,9.98,66.23,0.082,0.062,0.104,20964.25856,12
2017-12-08 04:20:00,9.58,68.61,0.08,0.073,0.126,21092.01521,12
2017-12-08 04:30:00,8.93,71.9,0.081,0.059,0.134,21122.43346,12
2017-12-08 04:40:00,8.62,72.6,0.081,0.066,0.13,21067.68061,12
2017-12-08 04:50:00,8.87,71.9,0.08,0.073,0.152,21286.69202,12
2017-12-08 05:00:00,8.98,70.8,0.082,0.062,0.167,21450.95057,12
2017-12-08 05:10:00,8.96,69.71,0.082,0.073,0.141,21536.12167,12
2017-12-08 05:20:00,8.92,69.48,0.08,0.059,0.126,21444.86692,12
2017-12-08 05:30:00,9.06,68.71,0.08,0.073,0.111,21469.20152,12
2017-12-08 05:40:00,9.32,67.27,0.08,0.077,0.156,22381.74905,12
2017-12-08 05:50:00,9.42,66.34,0.082,0.084,0.111,22424.3346,12
2017-12-08 06:00:00,9.55,66.01,0.084,0.084,0.152,22266.1597,12
2017-12-08 06:10:00,9.61,65.37,0.082,0.062,0.137,22381.74905,12
2017-12-08 06:20:00,9.52,65.31,0.08,0.07,0.167,22533.8403,12
2017-12-08 06:30:00,9.42,65.34,0.082,0.066,0.126,22819.77186,12
2017-12-08 06:40:00,9.24,65.71,0.079,0.066,0.115,22509.5057,12
2017-12-08 06:50:00,9.27,65.97,0.08,0.073,0.13,21773.38403,12
2017-12-08 07:00:00,9.42,64.64,0.082,0.077,0.119,21864.63878,12
2017-12-08 07:10:00,9.76,63.77,0.081,0.062,0.156,22320.91255,12
2017-12-08 07:20:00,9.97,63.07,0.082,0.066,0.145,22406.08365,12
2017-12-08 07:30:00,10.23,61.7,0.08,0.062,0.108,22363.4981,12
2017-12-08 07:40:00,10.06,62.07,0.08,0.084,0.141,22180.98859,12
2017-12-08 07:50:00,10.11,62.34,0.083,0.187,0.323,22144.48669,12
2017-12-08 08:00:00,10.1,61.64,0.08,1.219,1.153,22576.42586,12
2017-12-08 08:10:00,9.84,62.47,0.085,3.598,3.501,23342.96578,12
2017-12-08 08:20:00,9.99,62.84,0.083,7.02,6.809,24115.58935,12
2017-12-08 08:30:00,9.85,62.34,0.084,19.6,11.2,24723.95437,12
2017-12-08 08:40:00,9.99,62.27,0.083,61.67,17.12,25168.06084,12
2017-12-08 08:50:00,9.96,61.47,0.083,85.1,19.64,25435.74144,12
2017-12-08 09:00:00,9.88,61.64,0.082,109.3,21.76,25666.92015,12
2017-12-08 09:10:00,10.21,60.8,0.084,134.0,23.61,26725.47529,12
2017-12-08 09:20:00,10.48,60.03,0.081,159.7,25.32,27035.74144,12
2017-12-08 09:30:00,10.59,59.73,0.087,185.0,26.18,27382.50951,12
2017-12-08 09:40:00,10.79,59.07,0.085,210.6,27.05,27589.35361,12
2017-12-08 09:50:00,11.14,58.53,0.085,236.5,28.22,28228.13688,12
2017-12-08 10:00:00,11.52,57.63,0.084,261.7,29.35,28891.25475,12
2017-12-08 10:10:00,11.85,57.53,0.082,289.0,33.53,29262.35741,12
2017-12-08 10:20:00,12.13,57.56,0.083,311.3,42.72,29317.11027,12
2017-12-08 10:30:00,12.41,57.33,0.084,325.6,40.41,29676.04563,12
2017-12-08 10:40:00,12.68,57.13,0.083,357.2,39.63,30028.89734,12
2017-12-08 10:50:00,13.13,55.89,0.083,384.8,49.53,30126.23574,12
2017-12-08 11:00:00,13.33,56.69,0.082,383.1,69.21,30515.58935,12
2017-12-08 11:10:00,14.11,54.49,0.082,390.4,66.04,30546.0076,12
2017-12-08 11:20:00,14.51,54.89,0.084,454.2,76.1,30825.85551,12
2017-12-08 11:30:00,14.89,54.26,0.085,434.4,94.4,31117.87072,12
2017-12-08 11:40:00,15.0,54.92,0.085,444.2,79.2,31397.71863,12
2017-12-08 11:50:00,15.09,54.62,0.084,472.3,87.5,31178.70722,12
2017-12-08 12:00:00,15.32,54.42,0.081,483.3,98.0,30539.92395,12
2017-12-08 12:10:00,15.62,51.49,0.084,522.8,101.0,29803.80228,12
2017-12-08 12:20:00,15.9,49.12,0.083,488.6,111.5,30150.57034,12
2017-12-08 12:30:00,15.97,48.21,0.084,439.3,109.4,29968.06084,12
2017-12-08 12:40:00,16.09,48.61,0.083,499.2,93.7,30053.23194,12
2017-12-08 12:50:00,16.29,48.24,0.083,513.5,83.9,29968.06084,12
2017-12-08 13:00:00,16.52,47.78,0.084,557.9,113.8,30095.81749,12
2017-12-08 13:10:00,16.65,47.24,0.087,517.1,105.4,30460.8365,12
2017-12-08 13:20:00,16.55,47.94,0.083,491.3,65.33,30612.92776,12
2017-12-08 13:30:00,16.68,48.31,0.085,503.4,43.23,30381.74905,12
2017-12-08 13:40:00,16.87,45.87,0.085,494.3,38.84,30521.673,12
2017-12-08 13:50:00,16.9,47.64,0.087,487.1,38.71,30296.57795,12
2017-12-08 14:00:00,17.0,48.11,0.086,482.8,43.91,30095.81749,12
2017-12-08 14:10:00,17.03,47.5,0.086,481.5,60.41,30211.40684,12
2017-12-08 14:20:00,17.02,47.73,0.083,478.2,85.8,30101.90114,12
2017-12-08 14:30:00,17.13,47.13,0.088,419.0,109.0,29992.39544,12
2017-12-08 14:40:00,17.01,46.63,0.085,341.2,82.2,30193.15589,12
2017-12-08 14:50:00,17.14,46.7,0.085,401.2,45.04,30101.90114,12
2017-12-08 15:00:00,17.21,46.36,0.086,394.0,39.34,29384.03042,12
2017-12-08 15:10:00,17.32,46.33,0.083,376.2,43.48,29676.04563,12
2017-12-08 15:20:00,17.4,48.43,0.083,362.2,60.9,29949.80989,12
2017-12-08 15:30:00,17.31,48.66,0.083,349.2,104.3,29828.13688,12
2017-12-08 15:40:00,17.25,47.93,0.083,277.7,140.7,29639.54373,12
2017-12-08 15:50:00,17.16,47.63,0.085,271.9,188.5,29414.44867,12
2017-12-08 16:00:00,17.17,46.4,0.083,251.0,221.2,29590.87452,12
2017-12-08 16:10:00,17.06,47.53,0.083,191.5,185.4,29548.28897,12
2017-12-08 16:20:00,17.03,45.73,0.085,236.3,259.6,29542.20532,12
2017-12-08 16:30:00,16.98,47.36,0.087,174.7,192.3,30156.65399,12
2017-12-08 16:40:00,16.71,47.83,0.087,125.4,138.6,30515.58935,12
2017-12-08 16:50:00,16.49,50.37,0.084,74.3,79.9,30959.69582,12
2017-12-08 17:00:00,16.28,50.63,0.083,79.2,90.5,31750.57034,12
2017-12-08 17:10:00,16.21,51.9,0.085,115.1,138.9,33435.74144,12
2017-12-08 17:20:00,16.17,52.24,0.086,109.6,131.0,36288.97338,12
2017-12-08 17:30:00,16.08,52.4,0.085,84.5,102.1,38655.51331,12
2017-12-08 17:40:00,15.87,52.77,0.085,31.78,33.59,39245.62738,12
2017-12-08 17:50:00,15.54,54.14,0.083,16.42,16.76,39288.21293,12
2017-12-08 18:00:00,15.3,55.11,0.085,6.207,6.523,38953.61217,12
2017-12-08 18:10:00,15.27,55.74,0.085,3.755,3.742,39111.78707,12
2017-12-08 18:20:00,15.01,57.18,0.083,1.409,1.52,39166.53992,12
2017-12-08 18:30:00,14.85,57.74,0.082,0.055,0.167,39288.21293,12
2017-12-08 18:40:00,14.61,59.41,0.083,0.062,0.108,39349.04943,12
2017-12-08 18:50:00,14.26,61.45,0.082,0.037,0.089,39184.79087,12
2017-12-08 19:00:00,13.94,62.72,0.082,0.066,0.108,38904.94297,12
2017-12-08 19:10:00,13.75,63.62,0.083,0.048,0.133,38947.52852,12
2017-12-08 19:20:00,13.62,63.99,0.082,0.07,0.074,38850.19011,12
2017-12-08 19:30:00,13.41,64.99,0.085,0.088,0.085,38600.76046,12
2017-12-08 19:40:00,13.31,65.22,0.083,0.062,0.063,38363.4981,12
2017-12-08 19:50:00,13.07,66.22,0.083,0.044,0.104,38430.41825,12
2017-12-08 20:00:00,12.86,66.76,0.081,0.044,0.156,38326.9962,12
2017-12-08 20:10:00,12.91,66.59,0.081,0.051,0.133,38844.10646,12
2017-12-08 20:20:00,12.83,66.69,0.082,0.066,0.145,39032.69962,12
2017-12-08 20:30:00,12.43,68.46,0.08,0.044,0.115,38649.42966,12
2017-12-08 20:40:00,12.12,69.59,0.084,0.07,0.141,38308.74525,12
2017-12-08 20:50:00,11.78,70.7,0.081,0.081,0.141,38071.48289,12
2017-12-08 21:00:00,11.71,70.8,0.08,0.051,0.163,37603.04183,12
2017-12-08 21:10:00,11.57,71.1,0.083,0.044,0.104,37055.51331,12
2017-12-08 21:20:00,11.32,72.1,0.079,0.051,0.141,36860.8365,12
2017-12-08 21:30:00,11.26,72.8,0.081,0.055,0.13,36325.47529,12
2017-12-08 21:40:00,11.46,72.0,0.082,0.044,0.1,36203.80228,12
2017-12-08 21:50:00,11.45,71.7,0.082,0.051,0.085,35966.53992,12
2017-12-08 22:00:00,11.27,72.1,0.081,0.073,0.115,35558.93536,12
2017-12-08 22:10:00,11.14,73.1,0.082,0.055,0.093,35163.4981,12
2017-12-08 22:20:00,10.84,74.1,0.081,0.04,0.185,34427.37643,12
2017-12-08 22:30:00,10.55,74.2,0.083,0.07,0.104,33928.51711,12
2017-12-08 22:40:00,10.18,75.8,0.082,0.077,0.115,33228.89734,12
2017-12-08 22:50:00,10.31,75.5,0.086,0.051,0.141,32444.10646,12
2017-12-08 23:00:00,9.96,76.9,0.083,0.07,0.122,31787.07224,12
2017-12-08 23:10:00,9.54,78.3,0.083,0.073,0.163,31075.28517,12
2017-12-08 23:20:00,9.41,79.1,0.088,0.051,0.167,30509.5057,12
2017-12-08 23:30:00,9.43,79.1,0.094,0.084,0.152,29736.88213,12
2017-12-08 23:40:00,9.3,79.7,0.089,0.066,0.119,28647.90875,12
2017-12-08 23:50:00,9.05,80.5,0.086,0.044,0.174,27850.95057,12
2017-12-09 00:00:00,8.91,80.7,0.083,0.066,0.148,27248.6692,12
2017-12-09 00:10:00,8.9,81.1,0.083,0.062,0.13,26859.31559,12
2017-12-09 00:20:00,8.8,81.6,0.085,0.084,0.115,26257.03422,12
2017-12-09 00:30:00,8.93,81.8,0.083,0.048,0.182,25709.5057,12
2017-12-09 00:40:00,8.94,81.1,0.084,0.029,0.211,25198.47909,12
2017-12-09 00:50:00,8.76,80.9,0.085,0.073,0.141,24784.79087,12
2017-12-09 01:00:00,8.7,81.4,0.082,0.066,0.115,24249.42966,12
2017-12-09 01:10:00,8.62,81.5,0.081,0.055,0.141,23774.90494,12
2017-12-09 01:20:00,8.42,81.8,0.082,0.081,0.115,23440.30418,12
2017-12-09 01:30:00,8.56,81.9,0.08,0.051,0.145,23470.72243,12
2017-12-09 01:40:00,8.63,81.4,0.082,0.037,0.171,23075.28517,12
2017-12-09 01:50:00,8.55,82.1,0.08,0.048,0.115,22485.1711,12
2017-12-09 02:00:00,8.43,82.1,0.081,0.062,0.145,22351.3308,12
2017-12-09 02:10:00,8.11,82.9,0.082,0.081,0.141,22132.31939,12
2017-12-09 02:20:00,7.98,83.0,0.083,0.059,0.145,21694.29658,12
2017-12-09 02:30:00,7.9,83.8,0.08,0.07,0.141,21505.70342,12
2017-12-09 02:40:00,8.11,83.5,0.082,0.062,0.159,21329.27757,12
2017-12-09 02:50:00,7.89,83.2,0.084,0.084,0.145,21152.85171,12
2017-12-09 03:00:00,7.62,84.0,0.081,0.081,0.141,21335.36122,12
2017-12-09 03:10:00,7.6,84.0,0.079,0.066,0.178,21177.18631,12
2017-12-09 03:20:00,7.53,84.4,0.083,0.081,0.108,21262.35741,12
2017-12-09 03:30:00,7.71,84.7,0.082,0.077,0.156,21110.26616,12
2017-12-09 03:40:00,7.61,83.7,0.084,0.055,0.193,20958.1749,12
2017-12-09 03:50:00,7.54,84.1,0.082,0.055,0.148,20897.3384,12
2017-12-09 04:00:00,7.48,84.3,0.084,0.048,0.193,20933.8403,12
2017-12-09 04:10:00,7.28,84.3,0.084,0.048,0.148,20854.75285,12
2017-12-09 04:20:00,7.42,85.0,0.084,0.055,0.171,20946.0076,12
2017-12-09 04:30:00,7.61,84.6,0.086,0.091,0.13,20921.673,12
2017-12-09 04:40:00,6.995,84.7,0.082,0.062,0.182,21025.09506,12
2017-12-09 04:50:00,6.88,85.7,0.085,0.073,0.145,21262.35741,12
2017-12-09 05:00:00,6.829,85.5,0.086,0.062,0.148,21140.68441,12
2017-12-09 05:10:00,6.626,86.2,0.083,0.062,0.178,21201.52091,12
2017-12-09 05:20:00,6.747,86.2,0.082,0.066,0.163,21335.36122,12
2017-12-09 05:30:00,6.483,86.3,0.081,0.088,0.13,21487.45247,12
2017-12-09 05:40:00,6.355,86.7,0.081,0.048,0.215,22442.58555,12
2017-12-09 05:50:00,6.291,86.9,0.086,0.07,0.174,22765.01901,12
2017-12-09 06:00:00,6.439,87.9,0.083,0.07,0.13,22436.5019,12
2017-12-09 06:10:00,6.42,87.3,0.083,0.062,0.152,22497.3384,12
2017-12-09 06:20:00,6.28,87.4,0.086,0.051,0.152,22643.34601,12
2017-12-09 06:30:00,6.136,87.6,0.084,0.07,0.178,22400.0,12
2017-12-09 06:40:00,6.104,87.7,0.085,0.07,0.2,21767.30038,12
2017-12-09 06:50:00,6.153,87.6,0.083,0.051,0.126,20848.6692,12
2017-12-09 07:00:00,6.085,87.9,0.087,0.062,0.171,20465.39924,12
2017-12-09 07:10:00,6.219,87.3,0.085,0.084,0.141,20593.15589,12
2017-12-09 07:20:00,6.331,87.0,0.086,0.062,0.148,20842.58555,12
2017-12-09 07:30:00,6.08,87.0,0.082,0.095,0.182,21031.17871,12
2017-12-09 07:40:00,5.99,87.6,0.086,0.062,0.111,20982.50951,12
2017-12-09 07:50:00,6.133,87.5,0.086,0.128,0.263,21292.77567,12
